Source,Target,Weight,Type
Lewis_The Monk_12,Lewis_The Monk_11,7,undirected
Lewis_The Monk_12,Lewis_The Monk_13,41,undirected
Lewis_The Monk_12,Lewis_The Monk_15,2,undirected
Lewis_The Monk_13,Anno_The Vamp_1,1,undirected
Lewis_The Monk_13,Lewis_The Monk_5,3,undirected
Lewis_The Monk_13,Lewis_The Monk_6,17,undirected
Lewis_The Monk_13,Lewis_The Monk_7,1,undirected
Lewis_The Monk_13,Lewis_The Monk_9,12,undirected
Lewis_The Monk_13,Lewis_The Monk_11,44,undirected
Lewis_The Monk_13,Lewis_The Monk_12,41,undirected
Lewis_The Monk_13,Lewis_The Monk_15,12,undirected
Lewis_The Monk_13,Lewis_The Monk_16,15,undirected
Lewis_The Monk_14,Lewis_The Monk_1,5,undirected
Lewis_The Monk_14,Lewis_The Monk_9,4,undirected
Lewis_The Monk_14,Lewis_The Monk_10,12,undirected
Lewis_The Monk_14,Lewis_The Monk_11,12,undirected
Lewis_The Monk_14,Lewis_The Monk_15,41,undirected
Lewis_The Monk_14,Lewis_The Monk_16,11,undirected
Lewis_The Monk_15,Anno_The Vamp_1,10,undirected
Lewis_The Monk_15,Lewis_The Monk_5,5,undirected
Lewis_The Monk_15,Lewis_The Monk_9,31,undirected
Lewis_The Monk_15,Lewis_The Monk_10,11,undirected
Lewis_The Monk_15,Lewis_The Monk_11,7,undirected
Lewis_The Monk_15,Lewis_The Monk_12,2,undirected
Lewis_The Monk_15,Lewis_The Monk_13,12,undirected
Lewis_The Monk_15,Lewis_The Monk_14,41,undirected
Lewis_The Monk_15,Lewis_The Monk_16,51,undirected
Lewis_The Monk_16,Anno_The Vamp_1,2,undirected
Lewis_The Monk_16,Lewis_The Monk_9,14,undirected
Lewis_The Monk_16,Lewis_The Monk_10,2,undirected
Lewis_The Monk_16,Lewis_The Monk_13,15,undirected
Lewis_The Monk_16,Lewis_The Monk_14,11,undirected
Lewis_The Monk_16,Lewis_The Monk_15,51,undirected
Polidori_diary_1,Polidori_diary_2,50,undirected
Polidori_diary_1,Polidori_diary_3,38,undirected
Polidori_diary_1,Radcliffe_the mysteries of Udolpho 3_8,1,undirected
Polidori_diary_1,Wallop_Hierogylphic Tales_1,7,undirected
Polidori_diary_1,Woolstencraft_The last Man_1,2,undirected
Polidori_diary_2,Polidori_diary_1,50,undirected
Polidori_diary_2,Polidori_diary_3,60,undirected
Polidori_diary_2,Radcliffe_A sicilian Romance_5,1,undirected
Polidori_diary_2,Wallop_Hierogylphic Tales_1,7,undirected
Polidori_diary_2,Woolstencraft_The last Man_8,2,undirected
Polidori_diary_3,Lamb_Glenarvon 3_5,2,undirected
Polidori_diary_3,Polidori_diary_1,38,undirected
Polidori_diary_3,Polidori_diary_2,60,undirected
Polidori_diary_3,Radcliffe_The myteries of Udolpho 4_3,1,undirected
Polidori_diary_3,Wallop_Hierogylphic Tales_1,9,undirected
Polidori_diary_3,Woolstencraft_Falkner_6,1,undirected
Polidori_The fallen Angel_1,Byron_Childe Harold's Pilgrimage_1,11,undirected
Polidori_The fallen Angel_1,Byron_Childe Harold's Pilgrimage_2,17,undirected
Polidori_The fallen Angel_1,Byron_Childe Harold's Pilgrimage_3,5,undirected
Polidori_The fallen Angel_1,Byron_Childe Harold's Pilgrimage_4,25,undirected
Polidori_The fallen Angel_1,Keats_Endymion_Lamia_1,2,undirected
Radcliffe_A sicilian Romance_1,Radcliffe_A sicilian Romance_2,46,undirected
Radcliffe_A sicilian Romance_1,Radcliffe_A sicilian Romance_3,7,undirected
Radcliffe_A sicilian Romance_1,Radcliffe_A sicilian Romance_5,27,undirected
Radcliffe_A sicilian Romance_1,Radcliffe_A sicilian Romance_6,1,undirected
Radcliffe_A sicilian Romance_1,Radcliffe_the myteries of Udolpho 1_7,2,undirected
Radcliffe_A sicilian Romance_2,Radcliffe_A sicilian Romance_1,46,undirected
Radcliffe_A sicilian Romance_2,Radcliffe_A sicilian Romance_3,32,undirected
Radcliffe_A sicilian Romance_2,Radcliffe_A sicilian Romance_4,13,undirected
Radcliffe_A sicilian Romance_2,Radcliffe_A sicilian Romance_5,55,undirected
Radcliffe_A sicilian Romance_2,Radcliffe_A sicilian Romance_6,11,undirected
Radcliffe_A sicilian Romance_2,Radcliffe_A sicilian Romance_7,13,undirected
Radcliffe_A sicilian Romance_2,Radcliffe_The myteries of Udolpho 4_8,23,undirected
Radcliffe_A sicilian Romance_3,Radcliffe_A sicilian Romance_1,7,undirected
Radcliffe_A sicilian Romance_3,Radcliffe_A sicilian Romance_2,32,undirected
Radcliffe_A sicilian Romance_3,Radcliffe_A sicilian Romance_5,27,undirected
Radcliffe_A sicilian Romance_3,Radcliffe_A sicilian Romance_6,55,undirected
Radcliffe_A sicilian Romance_4,Anno_The Vamp_1,3,undirected
Radcliffe_A sicilian Romance_4,Radcliffe_A sicilian Romance_2,13,undirected
Radcliffe_A sicilian Romance_4,Radcliffe_A sicilian Romance_5,14,undirected
Radcliffe_A sicilian Romance_4,Radcliffe_A sicilian Romance_6,2,undirected
Radcliffe_A sicilian Romance_4,Radcliffe_A sicilian Romance_7,60,undirected
Radcliffe_A sicilian Romance_4,Radcliffe_the myteries of Udolpho 1_3,2,undirected
Radcliffe_A sicilian Romance_5,Polidori_diary_2,1,undirected
Radcliffe_A sicilian Romance_5,Radcliffe_A sicilian Romance_1,27,undirected
Radcliffe_A sicilian Romance_5,Radcliffe_A sicilian Romance_2,55,undirected
Radcliffe_A sicilian Romance_5,Radcliffe_A sicilian Romance_3,27,undirected
Radcliffe_A sicilian Romance_5,Radcliffe_A sicilian Romance_4,14,undirected
Radcliffe_A sicilian Romance_5,Radcliffe_A sicilian Romance_6,36,undirected
Radcliffe_A sicilian Romance_5,Radcliffe_A sicilian Romance_7,1,undirected
Radcliffe_A sicilian Romance_5,Radcliffe_the mysteries of Udolpho 3_8,2,undirected
Radcliffe_A sicilian Romance_5,Radcliffe_The myteries of Udolpho 4_8,2,undirected
Radcliffe_A sicilian Romance_6,Radcliffe_A sicilian Romance_1,1,undirected
Radcliffe_A sicilian Romance_6,Radcliffe_A sicilian Romance_2,11,undirected
Radcliffe_A sicilian Romance_6,Radcliffe_A sicilian Romance_3,55,undirected
Radcliffe_A sicilian Romance_6,Radcliffe_A sicilian Romance_4,2,undirected
Radcliffe_A sicilian Romance_6,Radcliffe_A sicilian Romance_5,36,undirected
Radcliffe_A sicilian Romance_6,Radcliffe_A sicilian Romance_7,16,undirected
Radcliffe_A sicilian Romance_6,Radcliffe_The myteries of Udolpho 4_8,2,undirected
Radcliffe_A sicilian Romance_7,Radcliffe_A sicilian Romance_2,13,undirected
Radcliffe_A sicilian Romance_7,Radcliffe_A sicilian Romance_4,60,undirected
Radcliffe_A sicilian Romance_7,Radcliffe_A sicilian Romance_5,1,undirected
Radcliffe_A sicilian Romance_7,Radcliffe_A sicilian Romance_6,16,undirected
Radcliffe_the mysteries of Udolpho 3_1,Radcliffe_the mysteries of Udolpho 3_2,51,undirected
Radcliffe_the mysteries of Udolpho 3_1,Radcliffe_the mysteries of Udolpho 3_4,18,undirected
Radcliffe_the mysteries of Udolpho 3_1,Radcliffe_the mysteries of Udolpho 3_5,46,undirected
Radcliffe_the mysteries of Udolpho 3_1,Radcliffe_the mysteries of Udolpho 3_6,10,undirected
Radcliffe_the mysteries of Udolpho 3_1,Radcliffe_The Myteries of Udolphu 2_4,7,undirected
Radcliffe_the mysteries of Udolpho 3_1,Radcliffe_The Myteries of Udolphu 2_5,24,undirected
Radcliffe_the mysteries of Udolpho 3_1,Radcliffe_The Myteries of Udolphu 2_8,18,undirected
Radcliffe_the mysteries of Udolpho 3_1,Radcliffe_The Myteries of Udolphu 2_9,34,undirected
Radcliffe_the mysteries of Udolpho 3_2,Radcliffe_the mysteries of Udolpho 3_1,51,undirected
Radcliffe_the mysteries of Udolpho 3_2,Radcliffe_the mysteries of Udolpho 3_4,2,undirected
Radcliffe_the mysteries of Udolpho 3_2,Radcliffe_the mysteries of Udolpho 3_5,2,undirected
Radcliffe_the mysteries of Udolpho 3_2,Radcliffe_The Myteries of Udolphu 2_5,2,undirected
Radcliffe_the mysteries of Udolpho 3_2,Radcliffe_The Myteries of Udolphu 2_6,6,undirected
Radcliffe_the mysteries of Udolpho 3_2,Radcliffe_The Myteries of Udolphu 2_8,14,undirected
Radcliffe_the mysteries of Udolpho 3_2,Radcliffe_The Myteries of Udolphu 2_9,12,undirected
Radcliffe_the mysteries of Udolpho 3_3,Radcliffe_the mysteries of Udolpho 3_4,1,undirected
Radcliffe_the mysteries of Udolpho 3_3,Radcliffe_the mysteries of Udolpho 3_6,25,undirected
Radcliffe_the mysteries of Udolpho 3_3,Radcliffe_The myteries of Udolpho 4_6,5,undirected
Radcliffe_the mysteries of Udolpho 3_3,Radcliffe_The myteries of Udolpho 4_7,2,undirected
Radcliffe_the mysteries of Udolpho 3_3,Radcliffe_The Myteries of Udolphu 2_4,1,undirected
Radcliffe_the mysteries of Udolpho 3_3,Radcliffe_The Myteries of Udolphu 2_6,10,undirected
Radcliffe_the mysteries of Udolpho 3_3,Radcliffe_The Myteries of Udolphu 2_7,55,undirected
Radcliffe_the mysteries of Udolpho 3_3,Radcliffe_The Myteries of Udolphu 2_8,12,undirected
Radcliffe_the mysteries of Udolpho 3_3,Radcliffe_The Myteries of Udolphu 2_9,16,undirected
Radcliffe_the mysteries of Udolpho 3_4,Radcliffe_the mysteries of Udolpho 3_1,18,undirected
Radcliffe_the mysteries of Udolpho 3_4,Radcliffe_the mysteries of Udolpho 3_2,2,undirected
Radcliffe_the mysteries of Udolpho 3_4,Radcliffe_the mysteries of Udolpho 3_3,1,undirected
Radcliffe_the mysteries of Udolpho 3_4,Radcliffe_the mysteries of Udolpho 3_5,46,undirected
Radcliffe_the mysteries of Udolpho 3_4,Radcliffe_the mysteries of Udolpho 3_6,6,undirected
Radcliffe_the mysteries of Udolpho 3_4,Radcliffe_the mysteries of Udolpho 3_7,1,undirected
Radcliffe_the mysteries of Udolpho 3_4,Radcliffe_the mysteries of Udolpho 3_8,3,undirected
Radcliffe_the mysteries of Udolpho 3_4,Radcliffe_the myteries of Udolpho 1_2,24,undirected
Radcliffe_the mysteries of Udolpho 3_4,Radcliffe_The myteries of Udolpho 4_2,9,undirected
Radcliffe_the mysteries of Udolpho 3_4,Radcliffe_The myteries of Udolpho 4_7,11,undirected
Radcliffe_the mysteries of Udolpho 3_4,Radcliffe_The Myteries of Udolphu 2_1,1,undirected
Radcliffe_the mysteries of Udolpho 3_4,Radcliffe_The Myteries of Udolphu 2_3,3,undirected
Radcliffe_the mysteries of Udolpho 3_4,Radcliffe_The Myteries of Udolphu 2_4,18,undirected
Radcliffe_the mysteries of Udolpho 3_4,Radcliffe_The Myteries of Udolphu 2_5,7,undirected
Radcliffe_the mysteries of Udolpho 3_5,Radcliffe_the mysteries of Udolpho 3_1,46,undirected
Radcliffe_the mysteries of Udolpho 3_5,Radcliffe_the mysteries of Udolpho 3_2,2,undirected
Radcliffe_the mysteries of Udolpho 3_5,Radcliffe_the mysteries of Udolpho 3_4,46,undirected
Radcliffe_the mysteries of Udolpho 3_5,Radcliffe_the mysteries of Udolpho 3_6,34,undirected
Radcliffe_the mysteries of Udolpho 3_5,Radcliffe_the mysteries of Udolpho 3_7,3,undirected
Radcliffe_the mysteries of Udolpho 3_5,Radcliffe_the mysteries of Udolpho 3_8,2,undirected
Radcliffe_the mysteries of Udolpho 3_5,Radcliffe_the myteries of Udolpho 1_2,1,undirected
Radcliffe_the mysteries of Udolpho 3_5,Radcliffe_the myteries of Udolpho 1_4,2,undirected
Radcliffe_the mysteries of Udolpho 3_5,Radcliffe_The myteries of Udolpho 4_2,7,undirected
Radcliffe_the mysteries of Udolpho 3_5,Radcliffe_The myteries of Udolpho 4_3,7,undirected
Radcliffe_the mysteries of Udolpho 3_5,Radcliffe_The myteries of Udolpho 4_5,9,undirected
Radcliffe_the mysteries of Udolpho 3_6,Radcliffe_the mysteries of Udolpho 3_1,10,undirected
Radcliffe_the mysteries of Udolpho 3_6,Radcliffe_the mysteries of Udolpho 3_3,25,undirected
Radcliffe_the mysteries of Udolpho 3_6,Radcliffe_the mysteries of Udolpho 3_4,6,undirected
Radcliffe_the mysteries of Udolpho 3_6,Radcliffe_the mysteries of Udolpho 3_5,34,undirected
Radcliffe_the mysteries of Udolpho 3_6,Radcliffe_The myteries of Udolpho 4_4,1,undirected
Radcliffe_the mysteries of Udolpho 3_6,Radcliffe_The myteries of Udolpho 4_6,7,undirected
Radcliffe_the mysteries of Udolpho 3_6,Radcliffe_The myteries of Udolpho 4_7,2,undirected
Radcliffe_the mysteries of Udolpho 3_7,Radcliffe_the mysteries of Udolpho 3_4,1,undirected
Radcliffe_the mysteries of Udolpho 3_7,Radcliffe_the mysteries of Udolpho 3_5,3,undirected
Radcliffe_the mysteries of Udolpho 3_7,Radcliffe_the mysteries of Udolpho 3_8,52,undirected
Radcliffe_the mysteries of Udolpho 3_7,Radcliffe_the myteries of Udolpho 1_1,24,undirected
Radcliffe_the mysteries of Udolpho 3_7,Radcliffe_The myteries of Udolpho 4_5,43,undirected
Radcliffe_the mysteries of Udolpho 3_7,Radcliffe_The myteries of Udolpho 4_8,2,undirected
Radcliffe_the mysteries of Udolpho 3_7,Radcliffe_The Myteries of Udolphu 2_1,10,undirected
Radcliffe_the mysteries of Udolpho 3_8,Polidori_diary_1,1,undirected
Radcliffe_the mysteries of Udolpho 3_8,Radcliffe_A sicilian Romance_5,2,undirected
Radcliffe_the mysteries of Udolpho 3_8,Radcliffe_the mysteries of Udolpho 3_4,3,undirected
Radcliffe_the mysteries of Udolpho 3_8,Radcliffe_the mysteries of Udolpho 3_5,2,undirected
Radcliffe_the mysteries of Udolpho 3_8,Radcliffe_the mysteries of Udolpho 3_7,52,undirected
Radcliffe_the mysteries of Udolpho 3_8,Radcliffe_the myteries of Udolpho 1_1,5,undirected
Radcliffe_the mysteries of Udolpho 3_8,Radcliffe_the myteries of Udolpho 1_3,8,undirected
Radcliffe_the mysteries of Udolpho 3_8,Radcliffe_The myteries of Udolpho 4_5,17,undirected
Radcliffe_the mysteries of Udolpho 3_8,Radcliffe_The Myteries of Udolphu 2_1,3,undirected
Radcliffe_the myteries of Udolpho 1_1,Radcliffe_the mysteries of Udolpho 3_7,24,undirected
Radcliffe_the myteries of Udolpho 1_1,Radcliffe_the mysteries of Udolpho 3_8,5,undirected
Radcliffe_the myteries of Udolpho 1_1,Radcliffe_the myteries of Udolpho 1_2,16,undirected
Radcliffe_the myteries of Udolpho 1_1,Radcliffe_the myteries of Udolpho 1_3,29,undirected
Radcliffe_the myteries of Udolpho 1_1,Radcliffe_the myteries of Udolpho 1_4,3,undirected
Radcliffe_the myteries of Udolpho 1_1,Radcliffe_The myteries of Udolpho 4_5,4,undirected
Radcliffe_the myteries of Udolpho 1_2,Anno_The Vamp_1,2,undirected
Radcliffe_the myteries of Udolpho 1_2,Radcliffe_the mysteries of Udolpho 3_4,24,undirected
Radcliffe_the myteries of Udolpho 1_2,Radcliffe_the mysteries of Udolpho 3_5,1,undirected
Radcliffe_the myteries of Udolpho 1_2,Radcliffe_the myteries of Udolpho 1_1,16,undirected
Radcliffe_the myteries of Udolpho 1_2,Radcliffe_the myteries of Udolpho 1_3,60,undirected
Radcliffe_the myteries of Udolpho 1_2,Radcliffe_the myteries of Udolpho 1_4,14,undirected
Radcliffe_the myteries of Udolpho 1_2,Radcliffe_The myteries of Udolpho 4_5,38,undirected
Radcliffe_the myteries of Udolpho 1_2,Radcliffe_The Myteries of Udolphu 2_1,10,undirected
Radcliffe_the myteries of Udolpho 1_3,Radcliffe_A sicilian Romance_4,2,undirected
Radcliffe_the myteries of Udolpho 1_3,Radcliffe_the mysteries of Udolpho 3_8,8,undirected
Radcliffe_the myteries of Udolpho 1_3,Radcliffe_the myteries of Udolpho 1_1,29,undirected
Radcliffe_the myteries of Udolpho 1_3,Radcliffe_the myteries of Udolpho 1_2,60,undirected
Radcliffe_the myteries of Udolpho 1_3,Radcliffe_the myteries of Udolpho 1_4,2,undirected
Radcliffe_the myteries of Udolpho 1_3,Radcliffe_The myteries of Udolpho 4_5,25,undirected
Radcliffe_the myteries of Udolpho 1_3,Radcliffe_The Myteries of Udolphu 2_1,43,undirected
Radcliffe_the myteries of Udolpho 1_4,Lamb_Glenarvon 3_5,2,undirected
Radcliffe_the myteries of Udolpho 1_4,Radcliffe_the mysteries of Udolpho 3_5,2,undirected
Radcliffe_the myteries of Udolpho 1_4,Radcliffe_the myteries of Udolpho 1_1,3,undirected
Radcliffe_the myteries of Udolpho 1_4,Radcliffe_the myteries of Udolpho 1_2,14,undirected
Radcliffe_the myteries of Udolpho 1_4,Radcliffe_the myteries of Udolpho 1_3,2,undirected
Radcliffe_the myteries of Udolpho 1_4,Radcliffe_the myteries of Udolpho 1_5,51,undirected
Radcliffe_the myteries of Udolpho 1_4,Radcliffe_The myteries of Udolpho 4_3,4,undirected
Radcliffe_the myteries of Udolpho 1_4,Radcliffe_The myteries of Udolpho 4_6,10,undirected
Radcliffe_the myteries of Udolpho 1_5,Radcliffe_the myteries of Udolpho 1_4,51,undirected
Radcliffe_the myteries of Udolpho 1_5,Radcliffe_the myteries of Udolpho 1_6,45,undirected
Radcliffe_the myteries of Udolpho 1_5,Radcliffe_the myteries of Udolpho 1_7,2,undirected
Radcliffe_the myteries of Udolpho 1_5,Radcliffe_The myteries of Udolpho 4_3,1,undirected
Radcliffe_the myteries of Udolpho 1_5,Radcliffe_The myteries of Udolpho 4_4,10,undirected
Radcliffe_the myteries of Udolpho 1_6,Radcliffe_the myteries of Udolpho 1_5,45,undirected
Radcliffe_the myteries of Udolpho 1_6,Radcliffe_the myteries of Udolpho 1_7,46,undirected
Radcliffe_the myteries of Udolpho 1_6,Radcliffe_The myteries of Udolpho 4_4,23,undirected
Radcliffe_the myteries of Udolpho 1_6,Radcliffe_The Myteries of Udolphu 2_2,3,undirected
Radcliffe_the myteries of Udolpho 1_6,Radcliffe_The Myteries of Udolphu 2_6,2,undirected
Radcliffe_the myteries of Udolpho 1_7,Radcliffe_A sicilian Romance_1,2,undirected
Radcliffe_the myteries of Udolpho 1_7,Radcliffe_the myteries of Udolpho 1_5,2,undirected
Radcliffe_the myteries of Udolpho 1_7,Radcliffe_the myteries of Udolpho 1_6,46,undirected
Radcliffe_the myteries of Udolpho 1_7,Radcliffe_the myteries of Udolpho 1_8,55,undirected
Radcliffe_the myteries of Udolpho 1_7,Radcliffe_The myteries of Udolpho 4_4,20,undirected
Radcliffe_the myteries of Udolpho 1_7,Radcliffe_The myteries of Udolpho 4_8,1,undirected
Radcliffe_the myteries of Udolpho 1_7,Radcliffe_The Myteries of Udolphu 2_2,4,undirected
Radcliffe_the myteries of Udolpho 1_7,Radcliffe_The Myteries of Udolphu 2_3,11,undirected
Radcliffe_the myteries of Udolpho 1_7,Radcliffe_The Myteries of Udolphu 2_7,7,undirected
Radcliffe_the myteries of Udolpho 1_8,Radcliffe_the myteries of Udolpho 1_7,55,undirected
Radcliffe_the myteries of Udolpho 1_8,Radcliffe_The myteries of Udolpho 4_1,14,undirected
Radcliffe_the myteries of Udolpho 1_8,Radcliffe_The myteries of Udolpho 4_4,11,undirected
Radcliffe_the myteries of Udolpho 1_8,Radcliffe_The Myteries of Udolphu 2_2,45,undirected
Radcliffe_the myteries of Udolpho 1_8,Radcliffe_The Myteries of Udolphu 2_3,11,undirected
Radcliffe_the myteries of Udolpho 1_8,Radcliffe_The Myteries of Udolphu 2_6,3,undirected
Radcliffe_the myteries of Udolpho 1_8,Radcliffe_The Myteries of Udolphu 2_7,5,undirected
Radcliffe_The myteries of Udolpho 4_1,Radcliffe_the myteries of Udolpho 1_8,14,undirected
Radcliffe_The myteries of Udolpho 4_1,Radcliffe_The myteries of Udolpho 4_4,13,undirected
Radcliffe_The myteries of Udolpho 4_1,Radcliffe_The myteries of Udolpho 4_7,23,undirected
Radcliffe_The myteries of Udolpho 4_1,Radcliffe_The Myteries of Udolphu 2_2,2,undirected
Radcliffe_The myteries of Udolpho 4_1,Radcliffe_The Myteries of Udolphu 2_7,13,undirected
Radcliffe_The myteries of Udolpho 4_2,Radcliffe_the mysteries of Udolpho 3_4,9,undirected
Radcliffe_The myteries of Udolpho 4_2,Radcliffe_the mysteries of Udolpho 3_5,7,undirected
Radcliffe_The myteries of Udolpho 4_2,Radcliffe_The myteries of Udolpho 4_3,22,undirected
Radcliffe_The myteries of Udolpho 4_2,Radcliffe_The myteries of Udolpho 4_7,3,undirected
Radcliffe_The myteries of Udolpho 4_2,Radcliffe_The Myteries of Udolphu 2_4,8,undirected
Radcliffe_The myteries of Udolpho 4_2,Radcliffe_The Myteries of Udolphu 2_5,22,undirected
Radcliffe_The myteries of Udolpho 4_3,Lamb_Glenarvon 3_5,1,undirected
Radcliffe_The myteries of Udolpho 4_3,Polidori_diary_3,1,undirected
Radcliffe_The myteries of Udolpho 4_3,Radcliffe_the mysteries of Udolpho 3_5,7,undirected
Radcliffe_The myteries of Udolpho 4_3,Radcliffe_the myteries of Udolpho 1_4,4,undirected
Radcliffe_The myteries of Udolpho 4_3,Radcliffe_the myteries of Udolpho 1_5,1,undirected
Radcliffe_The myteries of Udolpho 4_3,Radcliffe_The myteries of Udolpho 4_2,22,undirected
Radcliffe_The myteries of Udolpho 4_3,Radcliffe_The myteries of Udolpho 4_4,49,undirected
Radcliffe_The myteries of Udolpho 4_3,Radcliffe_The myteries of Udolpho 4_6,2,undirected
Radcliffe_The myteries of Udolpho 4_3,Radcliffe_The myteries of Udolpho 4_7,17,undirected
Radcliffe_The myteries of Udolpho 4_3,Radcliffe_The myteries of Udolpho 4_8,13,undirected
Radcliffe_The myteries of Udolpho 4_3,Radcliffe_The Myteries of Udolphu 2_2,19,undirected
Radcliffe_The myteries of Udolpho 4_3,Radcliffe_The Myteries of Udolphu 2_3,8,undirected
Radcliffe_The myteries of Udolpho 4_3,Radcliffe_The Myteries of Udolphu 2_6,6,undirected
Radcliffe_The myteries of Udolpho 4_3,Radcliffe_The Myteries of Udolphu 2_8,3,undirected
Radcliffe_The myteries of Udolpho 4_3,Wallop_Hierogylphic Tales_1,3,undirected
Radcliffe_The myteries of Udolpho 4_4,Radcliffe_the mysteries of Udolpho 3_6,1,undirected
Radcliffe_The myteries of Udolpho 4_4,Radcliffe_the myteries of Udolpho 1_5,10,undirected
Radcliffe_The myteries of Udolpho 4_4,Radcliffe_the myteries of Udolpho 1_6,23,undirected
Radcliffe_The myteries of Udolpho 4_4,Radcliffe_the myteries of Udolpho 1_7,20,undirected
Radcliffe_The myteries of Udolpho 4_4,Radcliffe_the myteries of Udolpho 1_8,11,undirected
Radcliffe_The myteries of Udolpho 4_4,Radcliffe_The myteries of Udolpho 4_1,13,undirected
Radcliffe_The myteries of Udolpho 4_4,Radcliffe_The myteries of Udolpho 4_3,49,undirected
Radcliffe_The myteries of Udolpho 4_4,Radcliffe_The myteries of Udolpho 4_6,4,undirected
Radcliffe_The myteries of Udolpho 4_4,Radcliffe_The myteries of Udolpho 4_7,35,undirected
Radcliffe_The myteries of Udolpho 4_4,Radcliffe_The Myteries of Udolphu 2_3,1,undirected
Radcliffe_The myteries of Udolpho 4_4,Radcliffe_The Myteries of Udolphu 2_5,2,undirected
Radcliffe_The myteries of Udolpho 4_4,Radcliffe_The Myteries of Udolphu 2_6,1,undirected
Radcliffe_The myteries of Udolpho 4_4,Radcliffe_The Myteries of Udolphu 2_8,5,undirected
